2.289910554885864258e+00,2.289910554885864258e+00
2.304869413375854492e+00,2.304869413375854492e+00
2.320792913436889648e+00,2.320792913436889648e+00
2.336788654327392578e+00,2.336788654327392578e+00
2.352741003036499023e+00,2.352741003036499023e+00
2.366704463958740234e+00,2.366704463958740234e+00
2.383659362792968750e+00,2.383659362792968750e+00
2.398621082305908203e+00,2.398621082305908203e+00
2.414576530456542969e+00,2.414576530456542969e+00
2.429536581039428711e+00,2.429536581039428711e+00
2.446491479873657227e+00,2.446491479873657227e+00
2.460453748703002930e+00,2.460453748703002930e+00
2.476411104202270508e+00,2.476411104202270508e+00
2.493367671966552734e+00,2.493367671966552734e+00
2.507328510284423828e+00,2.507328510284423828e+00
2.523256778717041016e+00,2.523256778717041016e+00
2.540240287780761719e+00,2.540240287780761719e+00
2.554207563400268555e+00,2.554207563400268555e+00
2.571157932281494141e+00,2.571157932281494141e+00
2.587114572525024414e+00,2.587114572525024414e+00
2.602078676223754883e+00,2.602078676223754883e+00
2.617035150527954102e+00,2.617035150527954102e+00
2.633954763412475586e+00,2.633954763412475586e+00
2.647956371307373047e+00,2.647956371307373047e+00
2.663873910903930664e+00,2.663873910903930664e+00
2.679871082305908203e+00,2.679871082305908203e+00
2.695789575576782227e+00,2.695789575576782227e+00
2.711785554885864258e+00,2.711785554885864258e+00
2.725771427154541016e+00,2.725771427154541016e+00
2.742699384689331055e+00,2.742699384689331055e+00
2.758649349212646484e+00,2.758649349212646484e+00
2.773616075515747070e+00,2.773616075515747070e+00
2.789573907852172852e+00,2.789573907852172852e+00
2.804533004760742188e+00,2.804533004760742188e+00
2.820490837097167969e+00,2.820490837097167969e+00
2.836447954177856445e+00,2.836447954177856445e+00
2.852405548095703125e+00,2.852405548095703125e+00
2.868362903594970703e+00,2.868362903594970703e+00
2.882325887680053711e+00,2.882325887680053711e+00
2.899281024932861328e+00,2.899281024932861328e+00
2.915237188339233398e+00,2.915237188339233398e+00
2.930197954177856445e+00,2.930197954177856445e+00
2.946154356002807617e+00,2.946154356002807617e+00
2.962112188339233398e+00,2.962112188339233398e+00
2.977076053619384766e+00,2.977076053619384766e+00
2.993036031723022461e+00,2.993036031723022461e+00
3.007989406585693359e+00,3.007989406585693359e+00
3.023938417434692383e+00,3.023938417434692383e+00
3.039869308471679688e+00,3.039869308471679688e+00
3.055868387222290039e+00,3.055868387222290039e+00
3.069823503494262695e+00,3.069823503494262695e+00
3.085780858993530273e+00,3.085780858993530273e+00
3.102736711502075195e+00,3.102736711502075195e+00
3.116700887680053711e+00,3.116700887680053711e+00
3.133652925491333008e+00,3.133652925491333008e+00
3.149610042572021484e+00,3.149610042572021484e+00
3.164571046829223633e+00,3.164571046829223633e+00
3.179530620574951172e+00,3.179530620574951172e+00
3.196485042572021484e+00,3.196485042572021484e+00
3.210447788238525391e+00,3.210447788238525391e+00
3.226404905319213867e+00,3.226404905319213867e+00
3.243359804153442383e+00,3.243359804153442383e+00
3.258320569992065430e+00,3.258320569992065430e+00
3.274277448654174805e+00,3.274277448654174805e+00
3.289237499237060547e+00,3.289237499237060547e+00
3.305186271667480469e+00,3.305186271667480469e+00
3.321155071258544922e+00,3.321155071258544922e+00
3.336115598678588867e+00,3.336115598678588867e+00
3.351063489913940430e+00,3.351063489913940430e+00
3.368030309677124023e+00,3.368030309677124023e+00
3.383987665176391602e+00,3.383987665176391602e+00
3.397950410842895508e+00,3.397950410842895508e+00
3.413907527923583984e+00,3.413907527923583984e+00
3.430857896804809570e+00,3.430857896804809570e+00
3.445822238922119141e+00,3.445822238922119141e+00
3.460778951644897461e+00,3.460778951644897461e+00
3.477736711502075195e+00,3.477736711502075195e+00
3.491695880889892578e+00,3.491695880889892578e+00
3.508654356002807617e+00,3.508654356002807617e+00
3.523611068725585938e+00,3.523611068725585938e+00
3.538570642471313477e+00,3.538570642471313477e+00
3.555525541305541992e+00,3.555525541305541992e+00
3.570485353469848633e+00,3.570485353469848633e+00
3.586443185806274414e+00,3.586443185806274414e+00
3.602400302886962891e+00,3.602400302886962891e+00
3.618356227874755859e+00,3.618356227874755859e+00
3.633317470550537109e+00,3.633317470550537109e+00
3.648276805877685547e+00,3.648276805877685547e+00
3.665231227874755859e+00,3.665231227874755859e+00
3.679189443588256836e+00,3.679189443588256836e+00
3.695154905319213867e+00,3.695154905319213867e+00
3.712105989456176758e+00,3.712105989456176758e+00
3.726069211959838867e+00,3.726069211959838867e+00
3.743027210235595703e+00,3.743027210235595703e+00
3.758972167968750000e+00,3.758972167968750000e+00
3.772908926010131836e+00,3.772908926010131836e+00
3.788903713226318359e+00,3.788903713226318359e+00
3.805856466293334961e+00,3.805856466293334961e+00
3.819818019866943359e+00,3.819818019866943359e+00
3.836771488189697266e+00,3.836771488189697266e+00
3.852733850479125977e+00,3.852733850479125977e+00
3.867690086364746094e+00,3.867690086364746094e+00
3.882652044296264648e+00,3.882652044296264648e+00
3.899608135223388672e+00,3.899608135223388672e+00
3.913567304611206055e+00,3.913567304611206055e+00
3.930521726608276367e+00,3.930521726608276367e+00
3.946479558944702148e+00,3.946479558944702148e+00
3.960441827774047852e+00,3.960441827774047852e+00
3.976399421691894531e+00,3.976399421691894531e+00
3.992356300354003906e+00,3.992356300354003906e+00
4.007316589355468750e+00,4.007316589355468750e+00
4.023275136947631836e+00,4.023275136947631836e+00
4.040227651596069336e+00,4.040227651596069336e+00
4.055198669433593750e+00,4.055198669433593750e+00
4.071110010147094727e+00,4.071110010147094727e+00
4.087104082107543945e+00,4.087104082107543945e+00
4.101065874099731445e+00,4.101065874099731445e+00
4.118011713027954102e+00,4.118011713027954102e+00
4.132980346679687500e+00,4.132980346679687500e+00
4.148929357528686523e+00,4.148929357528686523e+00
4.164895057678222656e+00,4.164895057678222656e+00
4.180843830108642578e+00,4.180843830108642578e+00
4.195816278457641602e+00,4.195816278457641602e+00
4.210764408111572266e+00,4.210764408111572266e+00
4.226729631423950195e+00,4.226729631423950195e+00
4.241689920425415039e+00,4.241689920425415039e+00
4.258644342422485352e+00,4.258644342422485352e+00
4.273591995239257812e+00,4.273591995239257812e+00
4.288558244705200195e+00,4.288558244705200195e+00
4.305519104003906250e+00,4.305519104003906250e+00
4.321476459503173828e+00,4.321476459503173828e+00
4.335438728332519531e+00,4.335438728332519531e+00
4.351388454437255859e+00,4.351388454437255859e+00
4.368315935134887695e+00,4.368315935134887695e+00
4.382313489913940430e+00,4.382313489913940430e+00
4.399267911911010742e+00,4.399267911911010742e+00
4.415226221084594727e+00,4.415226221084594727e+00
4.429153203964233398e+00,4.429153203964233398e+00
4.446143150329589844e+00,4.446143150329589844e+00
4.462109327316284180e+00,4.462109327316284180e+00
4.476062536239624023e+00,4.476062536239624023e+00
4.493021726608276367e+00,4.493021726608276367e+00
4.508978843688964844e+00,4.508978843688964844e+00
4.522936582565307617e+00,4.522936582565307617e+00
4.538890361785888672e+00,4.538890361785888672e+00
4.554859161376953125e+00,4.554859161376953125e+00
4.569812059402465820e+00,4.569812059402465820e+00
4.585769414901733398e+00,4.585769414901733398e+00
4.602727890014648438e+00,4.602727890014648438e+00
4.616651058197021484e+00,4.616651058197021484e+00
4.632643699645996094e+00,4.632643699645996094e+00
4.649598121643066406e+00,4.649598121643066406e+00
4.664559125900268555e+00,4.664559125900268555e+00
4.679518461227416992e+00,4.679518461227416992e+00
